GSTIN,Date,Invoice_Value,ITC_Claimed,Refund_Claimed,Is_Fraud_Label,Entity_Type
27ABCDE0037F1Z4,2025-09-12,82212.42,6767.18,3966.26,1,fraud
27ABCDE0037F1Z4,2025-09-15,86025.7,13397.11,0.0,0,fraud
27ABCDE0037F1Z4,2025-09-17,83261.38,10953.05,0.0,0,fraud
27ABCDE0037F1Z4,2025-09-21,64426.46,9372.3,0.0,0,fraud
27ABCDE0037F1Z4,2025-09-24,85863.74,9968.24,0.0,0,fraud
27ABCDE0037F1Z4,2025-09-27,81329.05,7956.29,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-01,91378.65,10515.3,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-02,80658.94,8119.97,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-06,82614.54,11204.43,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-12,75962.88,8874.3,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-14,91418.18,89312.22,0.0,1,fraud
27ABCDE0037F1Z4,2025-10-16,79095.27,7541.64,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-20,80077.53,10342.33,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-22,71165.8,6609.88,0.0,0,fraud
27ABCDE0037F1Z4,2025-10-25,716759.37,8258.53,0.0,1,fraud
27ABCDE0037F1Z4,2025-10-29,91923.45,133373.45,72334.22,1,fraud
27ABCDE0037F1Z4,2025-10-31,89019.31,10096.89,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-04,72803.24,10902.27,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-12,82690.98,8761.5,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-16,80057.56,78422.56,0.0,1,fraud
27ABCDE0037F1Z4,2025-11-17,81602.4,10920.1,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-18,81233.92,12108.56,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-19,90254.2,9712.48,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-20,562667.12,9606.41,0.0,1,fraud
27ABCDE0037F1Z4,2025-11-27,66637.44,6681.53,0.0,0,fraud
27ABCDE0037F1Z4,2025-11-28,72508.59,8461.92,0.0,0,fraud
27ABCDE0037F1Z4,2025-12-03,74543.36,10244.08,0.0,0,fraud
27ABCDE0037F1Z4,2025-12-15,647227.4,9049.13,0.0,1,fraud
27ABCDE0037F1Z4,2025-12-16,88627.19,14507.73,0.0,0,fraud
27ABCDE0037F1Z4,2025-12-21,74730.09,9038.31,0.0,0,fraud
27ABCDE0038F1Z7,2025-01-02,384267.64,42512.33,0.0,0,normal
27ABCDE0038F1Z7,2025-01-03,287707.23,48379.41,0.0,0,normal
27ABCDE0038F1Z7,2025-01-04,265066.69,27681.82,0.0,0,normal
27ABCDE0038F1Z7,2025-01-05,352720.32,55098.87,0.0,0,normal
27ABCDE0038F1Z7,2025-01-09,295593.6,40991.97,0.0,0,normal
27ABCDE0038F1Z7,2025-01-12,323783.05,39557.77,0.0,0,normal
27ABCDE0038F1Z7,2025-01-13,380450.48,45416.6,0.0,0,normal
27ABCDE0038F1Z7,2025-01-17,319351.48,40066.35,0.0,0,normal
27ABCDE0038F1Z7,2025-01-20,334604.51,40064.68,0.0,0,normal
27ABCDE0038F1Z7,2025-01-22,311959.18,36863.72,0.0,0,normal
27ABCDE0038F1Z7,2025-01-26,257192.32,35179.75,0.0,0,normal
27ABCDE0038F1Z7,2025-01-30,301181.38,34418.39,0.0,0,normal
27ABCDE0038F1Z7,2025-02-01,370930.9,45903.55,0.0,0,normal
27ABCDE0038F1Z7,2025-02-02,269499.62,35670.43,0.0,0,normal
27ABCDE0038F1Z7,2025-02-04,255658.9,34940.92,0.0,0,normal
27ABCDE0038F1Z7,2025-02-14,286242.31,45119.65,0.0,0,normal
27ABCDE0038F1Z7,2025-02-15,364164.21,32597.46,0.0,0,normal
27ABCDE0038F1Z7,2025-02-19,299777.02,31185.7,0.0,0,normal
27ABCDE0038F1Z7,2025-02-23,246354.81,25666.63,0.0,0,normal
27ABCDE0038F1Z7,2025-03-09,311531.67,38641.44,0.0,0,normal
27ABCDE0038F1Z7,2025-03-14,357564.86,47650.02,0.0,0,normal
27ABCDE0038F1Z7,2025-03-15,312998.66,48141.55,0.0,0,normal
27ABCDE0038F1Z7,2025-03-20,357753.1,51736.69,0.0,0,normal
27ABCDE0038F1Z7,2025-03-21,381227.7,57038.38,0.0,0,normal
27ABCDE0038F1Z7,2025-03-22,331915.38,37798.77,0.0,0,normal
27ABCDE0038F1Z7,2025-03-24,322253.72,51693.88,0.0,0,normal
27ABCDE0038F1Z7,2025-03-25,363943.02,34244.5,0.0,0,normal
27ABCDE0038F1Z7,2025-03-29,300662.3,39657.3,0.0,0,normal
27ABCDE0038F1Z7,2025-04-06,306187.44,45309.91,0.0,0,normal
27ABCDE0038F1Z7,2025-04-09,358403.44,40732.76,0.0,0,normal
27ABCDE0038F1Z7,2025-04-20,299563.25,42545.74,0.0,0,normal
27ABCDE0038F1Z7,2025-04-24,406534.8,56022.08,0.0,0,normal
27ABCDE0038F1Z7,2025-04-26,361389.41,49833.13,0.0,0,normal
27ABCDE0038F1Z7,2025-04-27,355842.89,36218.32,0.0,0,normal
27ABCDE0038F1Z7,2025-04-29,327184.36,44220.07,0.0,0,normal
27ABCDE0038F1Z7,2025-05-01,316195.36,33086.83,0.0,0,normal
27ABCDE0038F1Z7,2025-05-02,378585.55,56729.21,0.0,0,normal
27ABCDE0038F1Z7,2025-05-09,437360.22,57070.34,0.0,0,normal
27ABCDE0038F1Z7,2025-05-12,370410.04,42009.64,0.0,0,normal
27ABCDE0038F1Z7,2025-05-20,305663.58,44747.38,0.0,0,normal
27ABCDE0038F1Z7,2025-05-28,317563.91,47782.88,0.0,0,normal
27ABCDE0038F1Z7,2025-06-01,391424.12,37008.22,0.0,0,normal
27ABCDE0038F1Z7,2025-06-06,347520.23,44403.89,0.0,0,normal
27ABCDE0038F1Z7,2025-06-07,305842.64,48621.82,0.0,0,normal
27ABCDE0038F1Z7,2025-06-12,283680.27,40675.56,0.0,0,normal
27ABCDE0038F1Z7,2025-06-16,316147.39,50051.18,0.0,0,normal
27ABCDE0038F1Z7,2025-06-27,326676.34,46150.91,0.0,0,normal
27ABCDE0038F1Z7,2025-06-30,315455.76,43155.78,0.0,0,normal
27ABCDE0038F1Z7,2025-07-08,375454.15,38834.74,0.0,0,normal
27ABCDE0038F1Z7,2025-07-10,355427.35,36868.93,0.0,0,normal
27ABCDE0038F1Z7,2025-07-18,420089.79,51765.12,0.0,0,normal
27ABCDE0038F1Z7,2025-07-19,360930.13,48161.66,0.0,0,normal
27ABCDE0038F1Z7,2025-07-20,372693.08,62381.12,0.0,0,normal
27ABCDE0038F1Z7,2025-07-21,314596.79,40737.2,0.0,0,normal
27ABCDE0038F1Z7,2025-07-24,328671.71,46422.87,0.0,0,normal
27ABCDE0038F1Z7,2025-07-25,313030.56,44535.4,0.0,0,normal
27ABCDE0038F1Z7,2025-07-26,321320.44,51562.97,0.0,0,normal
27ABCDE0038F1Z7,2025-07-28,284790.95,36144.19,0.0,0,normal
27ABCDE0038F1Z7,2025-07-29,349808.09,59632.13,0.0,0,normal
27ABCDE0038F1Z7,2025-07-30,304263.02,36534.33,0.0,0,normal
27ABCDE0038F1Z7,2025-07-31,334019.11,43732.78,0.0,0,normal
27ABCDE0038F1Z7,2025-08-03,324096.12,53489.1,0.0,0,normal
27ABCDE0038F1Z7,2025-08-09,315411.45,36440.4,0.0,0,normal
27ABCDE0038F1Z7,2025-08-14,357873.48,49734.39,0.0,0,normal
27ABCDE0038F1Z7,2025-08-15,303677.27,43127.24,0.0,0,normal
27ABCDE0038F1Z7,2025-08-16,319404.95,31572.66,0.0,0,normal
27ABCDE0038F1Z7,2025-08-18,308514.67,55366.56,0.0,0,normal
27ABCDE0038F1Z7,2025-08-19,310643.93,38694.59,0.0,0,normal
27ABCDE0038F1Z7,2025-08-20,313598.01,43522.1,0.0,0,normal
27ABCDE0038F1Z7,2025-08-23,304921.1,52980.17,0.0,0,normal
27ABCDE0038F1Z7,2025-08-25,354564.87,38230.74,0.0,0,normal
27ABCDE0038F1Z7,2025-08-26,341748.11,52065.59,0.0,0,normal
27ABCDE0038F1Z7,2025-08-28,320933.93,42111.67,0.0,0,normal
27ABCDE0038F1Z7,2025-09-02,339128.99,45009.79,0.0,0,normal
27ABCDE0038F1Z7,2025-09-04,348928.3,34635.27,0.0,0,normal
27ABCDE0038F1Z7,2025-09-05,277110.52,35857.9,0.0,0,normal
27ABCDE0038F1Z7,2025-09-08,335752.36,43009.04,0.0,0,normal
27ABCDE0038F1Z7,2025-09-12,326074.39,45816.35,0.0,0,normal
27ABCDE0038F1Z7,2025-09-13,291389.29,46680.5,0.0,0,normal
27ABCDE0038F1Z7,2025-09-16,320940.58,33304.33,0.0,0,normal
27ABCDE0038F1Z7,2025-09-28,346138.66,50690.19,0.0,0,normal
27ABCDE0038F1Z7,2025-09-29,352678.15,50988.84,0.0,0,normal
27ABCDE0038F1Z7,2025-09-30,277039.56,43498.02,0.0,0,normal
27ABCDE0038F1Z7,2025-10-01,292357.21,41834.04,0.0,0,normal
27ABCDE0038F1Z7,2025-10-06,326423.53,34655.26,0.0,0,normal
27ABCDE0038F1Z7,2025-10-09,309837.43,35280.51,0.0,0,normal
27ABCDE0038F1Z7,2025-10-17,342915.41,32557.05,0.0,0,normal
27ABCDE0038F1Z7,2025-10-25,357360.64,31277.07,0.0,0,normal
27ABCDE0038F1Z7,2025-10-28,299116.14,44798.09,0.0,0,normal
27ABCDE0038F1Z7,2025-10-30,317112.01,50524.99,0.0,0,normal
27ABCDE0038F1Z7,2025-11-01,356177.07,38400.32,0.0,0,normal
27ABCDE0038F1Z7,2025-11-02,341913.79,34903.94,0.0,0,normal
27ABCDE0038F1Z7,2025-11-09,273156.05,33876.68,0.0,0,normal
27ABCDE0038F1Z7,2025-11-16,354013.61,42544.06,0.0,0,normal
27ABCDE0038F1Z7,2025-11-17,369790.3,44822.64,0.0,0,normal
27ABCDE0038F1Z7,2025-11-18,296009.67,53176.57,0.0,0,normal
27ABCDE0038F1Z7,2025-11-21,423804.69,62346.26,0.0,0,normal
27ABCDE0038F1Z7,2025-11-25,303358.29,27763.06,0.0,0,normal
27ABCDE0038F1Z7,2025-12-04,307586.87,44031.49,0.0,0,normal
27ABCDE0038F1Z7,2025-12-11,295549.51,46073.85,0.0,0,normal
27ABCDE0038F1Z7,2025-12-15,378538.98,66289.02,0.0,0,normal
27ABCDE0038F1Z7,2025-12-16,325577.88,35702.96,0.0,0,normal
27ABCDE0038F1Z7,2025-12-18,286866.07,29379.33,0.0,0,normal
27ABCDE0038F1Z7,2025-12-21,363798.84,53156.89,0.0,0,normal
27ABCDE0038F1Z7,2025-12-24,296924.38,41889.56,0.0,0,normal
27ABCDE0038F1Z7,2025-12-27,325134.69,46566.56,0.0,0,normal
27ABCDE0039F1Z7,2025-01-01,366101.02,17235.59,0.0,0,normal
27ABCDE0039F1Z7,2025-01-07,342617.42,16203.07,0.0,0,normal
27ABCDE0039F1Z7,2025-01-08,374755.39,32896.34,0.0,0,normal
27ABCDE0039F1Z7,2025-01-19,324226.84,19230.0,0.0,0,normal
27ABCDE0039F1Z7,2025-01-21,414533.74,43001.24,0.0,0,normal
27ABCDE0039F1Z7,2025-01-22,385344.77,20257.62,0.0,0,normal
27ABCDE0039F1Z7,2025-02-05,407111.77,51257.75,0.0,0,normal
27ABCDE0039F1Z7,2025-02-14,404388.59,30513.53,0.0,0,normal
27ABCDE0039F1Z7,2025-02-19,324575.59,30152.31,0.0,0,normal
27ABCDE0039F1Z7,2025-02-21,408477.3,39640.7,0.0,0,normal
27ABCDE0039F1Z7,2025-02-22,336778.19,28785.58,0.0,0,normal
27ABCDE0039F1Z7,2025-02-24,413215.29,40238.67,0.0,0,normal
27ABCDE0039F1Z7,2025-02-25,366067.82,27587.06,0.0,0,normal
27ABCDE0039F1Z7,2025-02-28,412543.98,36691.37,0.0,0,normal
27ABCDE0039F1Z7,2025-03-01,414963.26,22155.58,0.0,0,normal
27ABCDE0039F1Z7,2025-03-07,374629.07,25858.49,0.0,0,normal
27ABCDE0039F1Z7,2025-03-09,407168.83,38659.84,0.0,0,normal
27ABCDE0039F1Z7,2025-03-10,381300.3,35986.46,0.0,0,normal
27ABCDE0039F1Z7,2025-03-12,397320.95,27631.6,0.0,0,normal
27ABCDE0039F1Z7,2025-03-13,362618.09,21912.3,0.0,0,normal
27ABCDE0039F1Z7,2025-03-20,404940.15,20041.78,0.0,0,normal
27ABCDE0039F1Z7,2025-03-23,369185.79,33532.68,0.0,0,normal
27ABCDE0039F1Z7,2025-03-27,368600.49,30004.52,0.0,0,normal
27ABCDE0039F1Z7,2025-04-05,408785.5,26583.94,0.0,0,normal
27ABCDE0039F1Z7,2025-04-09,393750.09,23121.59,0.0,0,normal
27ABCDE0039F1Z7,2025-04-11,421007.83,27812.87,0.0,0,normal
27ABCDE0039F1Z7,2025-04-14,375263.75,29957.45,0.0,0,normal
27ABCDE0039F1Z7,2025-04-15,386600.44,37493.44,0.0,0,normal
27ABCDE0039F1Z7,2025-04-16,382328.71,25411.83,0.0,0,normal
27ABCDE0039F1Z7,2025-04-17,339804.26,11081.2,0.0,0,normal
27ABCDE0039F1Z7,2025-04-18,364153.88,24471.27,0.0,0,normal
27ABCDE0039F1Z7,2025-04-19,321488.18,9066.43,0.0,0,normal
27ABCDE0039F1Z7,2025-04-23,391350.79,4870.26,0.0,0,normal
27ABCDE0039F1Z7,2025-04-26,386864.38,27255.92,0.0,0,normal
27ABCDE0039F1Z7,2025-04-30,382488.93,26561.32,0.0,0,normal
27ABCDE0039F1Z7,2025-05-01,358142.13,3615.23,0.0,0,normal
27ABCDE0039F1Z7,2025-05-03,394270.8,20416.59,0.0,0,normal
27ABCDE0039F1Z7,2025-05-06,337144.96,39566.26,0.0,0,normal
27ABCDE0039F1Z7,2025-05-07,336914.76,15064.57,0.0,0,normal
27ABCDE0039F1Z7,2025-05-10,417346.0,39782.78,0.0,0,normal
27ABCDE0039F1Z7,2025-05-12,412959.73,35334.8,0.0,0,normal
27ABCDE0039F1Z7,2025-05-14,434113.7,17207.67,0.0,0,normal
27ABCDE0039F1Z7,2025-05-15,348073.13,14115.56,0.0,0,normal
27ABCDE0039F1Z7,2025-05-17,348419.13,22736.75,0.0,0,normal
27ABCDE0039F1Z7,2025-05-19,362058.34,24787.09,0.0,0,normal
27ABCDE0039F1Z7,2025-05-21,386005.36,12704.82,0.0,0,normal
27ABCDE0039F1Z7,2025-05-23,341454.06,8693.32,0.0,0,normal
27ABCDE0039F1Z7,2025-05-26,410499.32,13942.39,0.0,0,normal
27ABCDE0039F1Z7,2025-05-28,335662.2,19517.4,0.0,0,normal
27ABCDE0039F1Z7,2025-05-30,360295.47,30447.2,0.0,0,normal
27ABCDE0039F1Z7,2025-06-01,321746.81,22022.42,0.0,0,normal
27ABCDE0039F1Z7,2025-06-12,391077.07,12284.7,0.0,0,normal
27ABCDE0039F1Z7,2025-06-21,420898.19,22354.27,0.0,0,normal
27ABCDE0039F1Z7,2025-07-01,366042.84,14801.92,0.0,0,normal
27ABCDE0039F1Z7,2025-07-08,352419.45,17812.75,0.0,0,normal
27ABCDE0039F1Z7,2025-07-15,377038.69,34947.26,0.0,0,normal
27ABCDE0039F1Z7,2025-07-16,374349.69,31934.18,0.0,0,normal
27ABCDE0039F1Z7,2025-07-17,373013.91,46978.55,0.0,0,normal
27ABCDE0039F1Z7,2025-07-20,390818.21,25247.23,0.0,0,normal
27ABCDE0039F1Z7,2025-07-24,372529.39,29788.54,0.0,0,normal
27ABCDE0039F1Z7,2025-07-26,351340.13,35826.89,0.0,0,normal
27ABCDE0039F1Z7,2025-07-27,372902.05,20862.63,0.0,0,normal
27ABCDE0039F1Z7,2025-07-28,433030.52,35225.31,0.0,0,normal
27ABCDE0039F1Z7,2025-07-29,438092.29,36045.65,0.0,0,normal
27ABCDE0039F1Z7,2025-08-05,368527.72,32698.37,0.0,0,normal
27ABCDE0039F1Z7,2025-08-06,405914.91,16613.6,0.0,0,normal
27ABCDE0039F1Z7,2025-08-08,436976.63,16876.7,0.0,0,normal
27ABCDE0039F1Z7,2025-08-14,372765.74,25283.94,0.0,0,normal
27ABCDE0039F1Z7,2025-08-20,381906.12,24337.44,0.0,0,normal
27ABCDE0039F1Z7,2025-08-25,313681.34,16159.1,0.0,0,normal
27ABCDE0039F1Z7,2025-08-26,424362.65,21749.58,0.0,0,normal
27ABCDE0039F1Z7,2025-08-30,450851.36,15632.41,0.0,0,normal
27ABCDE0039F1Z7,2025-08-31,339846.18,23847.94,0.0,0,normal
27ABCDE0039F1Z7,2025-09-04,451670.93,40883.07,0.0,0,normal
27ABCDE0039F1Z7,2025-09-06,414246.24,33281.57,0.0,0,normal
27ABCDE0039F1Z7,2025-09-10,353486.13,6917.42,0.0,0,normal
27ABCDE0039F1Z7,2025-09-12,421697.61,24273.77,0.0,0,normal
27ABCDE0039F1Z7,2025-09-14,444099.72,25662.26,0.0,0,normal
27ABCDE0039F1Z7,2025-09-15,399216.22,21624.54,0.0,0,normal
27ABCDE0039F1Z7,2025-09-21,422756.12,29714.08,0.0,0,normal
27ABCDE0039F1Z7,2025-09-22,397824.14,20444.75,0.0,0,normal
27ABCDE0039F1Z7,2025-09-27,364354.59,20844.51,0.0,0,normal
27ABCDE0039F1Z7,2025-09-28,403116.06,17359.45,0.0,0,normal
27ABCDE0039F1Z7,2025-10-01,420902.73,31948.8,0.0,0,normal
27ABCDE0039F1Z7,2025-10-07,309950.52,15478.99,0.0,0,normal
27ABCDE0039F1Z7,2025-10-11,383946.55,26440.53,0.0,0,normal
27ABCDE0039F1Z7,2025-10-15,417134.74,31682.81,0.0,0,normal
27ABCDE0039F1Z7,2025-10-18,325122.69,29406.43,0.0,0,normal
27ABCDE0039F1Z7,2025-10-22,382760.31,23771.78,0.0,0,normal
27ABCDE0039F1Z7,2025-10-27,410415.71,16957.68,0.0,0,normal
27ABCDE0039F1Z7,2025-10-28,395091.31,31643.66,0.0,0,normal
27ABCDE0039F1Z7,2025-10-29,319271.14,21218.35,0.0,0,normal
27ABCDE0039F1Z7,2025-10-31,342051.91,23610.25,0.0,0,normal
27ABCDE0039F1Z7,2025-11-02,410496.2,30278.98,0.0,0,normal
27ABCDE0039F1Z7,2025-11-04,429927.63,25629.21,0.0,0,normal
27ABCDE0039F1Z7,2025-11-17,374585.76,31981.94,0.0,0,normal
27ABCDE0039F1Z7,2025-11-22,403291.47,23386.82,0.0,0,normal
27ABCDE0039F1Z7,2025-11-25,485280.62,2805.78,0.0,0,normal
27ABCDE0039F1Z7,2025-11-27,376675.41,28418.11,0.0,0,normal
27ABCDE0039F1Z7,2025-11-28,403987.64,22972.8,0.0,0,normal
27ABCDE0039F1Z7,2025-12-08,383588.96,24625.44,0.0,0,normal
27ABCDE0039F1Z7,2025-12-09,345941.87,37483.26,0.0,0,normal
27ABCDE0039F1Z7,2025-12-12,341613.32,25324.66,0.0,0,normal
27ABCDE0039F1Z7,2025-12-15,437107.53,43459.8,0.0,0,normal
27ABCDE0039F1Z7,2025-12-16,328186.65,16422.55,0.0,0,normal
27ABCDE0039F1Z7,2025-12-17,387094.09,27756.71,0.0,0,normal
27ABCDE0039F1Z7,2025-12-24,306561.87,18181.16,0.0,0,normal
27ABCDE0040F1Z1,2025-01-02,58843.93,4766.88,0.0,0,normal
27ABCDE0040F1Z1,2025-01-03,55499.31,6788.75,0.0,0,normal
27ABCDE0040F1Z1,2025-01-09,50660.67,5627.87,0.0,0,normal
27ABCDE0040F1Z1,2025-01-11,53338.7,3240.82,0.0,0,normal
27ABCDE0040F1Z1,2025-01-12,55019.82,6202.63,0.0,0,normal
27ABCDE0040F1Z1,2025-01-13,49927.68,5453.2,0.0,0,normal
27ABCDE0040F1Z1,2025-01-14,48912.49,4115.03,0.0,0,normal
27ABCDE0040F1Z1,2025-01-16,54198.62,4939.54,0.0,0,normal
27ABCDE0040F1Z1,2025-01-17,48916.55,6039.13,0.0,0,normal
27ABCDE0040F1Z1,2025-01-20,58735.32,5049.69,0.0,0,normal
27ABCDE0040F1Z1,2025-01-24,48290.04,2479.82,0.0,0,normal
27ABCDE0040F1Z1,2025-01-25,50463.52,4472.95,0.0,0,normal
27ABCDE0040F1Z1,2025-02-06,54921.28,4359.48,0.0,0,normal
27ABCDE0040F1Z1,2025-02-09,41700.3,3542.42,0.0,0,normal
27ABCDE0040F1Z1,2025-02-15,48904.37,4486.47,0.0,0,normal
27ABCDE0040F1Z1,2025-02-17,45595.34,3093.04,0.0,0,normal
27ABCDE0040F1Z1,2025-02-18,39097.67,2441.22,0.0,0,normal
27ABCDE0040F1Z1,2025-02-19,54335.03,4517.91,0.0,0,normal
27ABCDE0040F1Z1,2025-02-21,54145.78,5480.51,0.0,0,normal
27ABCDE0040F1Z1,2025-02-24,40448.8,4485.22,0.0,0,normal
27ABCDE0040F1Z1,2025-03-02,54075.2,4932.76,0.0,0,normal
27ABCDE0040F1Z1,2025-03-04,51680.68,4206.54,0.0,0,normal
27ABCDE0040F1Z1,2025-03-06,47270.42,3263.41,0.0,0,normal
27ABCDE0040F1Z1,2025-03-09,48524.33,3108.19,0.0,0,normal
27ABCDE0040F1Z1,2025-03-17,45060.66,5439.18,0.0,0,normal
27ABCDE0040F1Z1,2025-03-18,45515.49,3114.67,0.0,0,normal
27ABCDE0040F1Z1,2025-03-20,47392.55,4210.11,0.0,0,normal
27ABCDE0040F1Z1,2025-03-25,49520.97,5111.6,0.0,0,normal
27ABCDE0040F1Z1,2025-03-27,51657.43,3667.11,0.0,0,normal
27ABCDE0040F1Z1,2025-04-03,52190.29,4663.08,0.0,0,normal
27ABCDE0040F1Z1,2025-04-08,53947.91,2667.06,0.0,0,normal
27ABCDE0040F1Z1,2025-04-15,44460.03,2649.34,0.0,0,normal
27ABCDE0040F1Z1,2025-04-24,61830.74,4721.82,0.0,0,normal
27ABCDE0040F1Z1,2025-04-29,50240.78,3052.87,0.0,0,normal
27ABCDE0040F1Z1,2025-05-05,41645.94,2643.01,0.0,0,normal
27ABCDE0040F1Z1,2025-05-09,50471.48,5176.0,0.0,0,normal
27ABCDE0040F1Z1,2025-05-12,49709.16,3125.99,0.0,0,normal
27ABCDE0040F1Z1,2025-05-18,55086.75,3294.28,0.0,0,normal
27ABCDE0040F1Z1,2025-05-20,48819.14,4909.81,0.0,0,normal
27ABCDE0040F1Z1,2025-05-25,37188.68,2806.26,0.0,0,normal
27ABCDE0040F1Z1,2025-05-27,48517.87,3981.71,0.0,0,normal
27ABCDE0040F1Z1,2025-06-02,53190.61,3734.8,0.0,0,normal
27ABCDE0040F1Z1,2025-06-04,52229.01,4972.43,0.0,0,normal
27ABCDE0040F1Z1,2025-06-07,49423.13,4037.87,0.0,0,normal
27ABCDE0040F1Z1,2025-06-09,62737.51,5961.62,0.0,0,normal
27ABCDE0040F1Z1,2025-06-13,48723.85,2147.05,0.0,0,normal
27ABCDE0040F1Z1,2025-06-14,49743.11,3895.11,0.0,0,normal
27ABCDE0040F1Z1,2025-06-17,46031.87,3081.93,0.0,0,normal
27ABCDE0040F1Z1,2025-06-18,46288.17,3134.99,0.0,0,normal
27ABCDE0040F1Z1,2025-06-20,54553.66,4902.07,0.0,0,normal
27ABCDE0040F1Z1,2025-06-28,54877.69,4358.92,0.0,0,normal
27ABCDE0040F1Z1,2025-07-01,48622.47,3999.9,0.0,0,normal
27ABCDE0040F1Z1,2025-07-03,59998.15,6580.38,0.0,0,normal
27ABCDE0040F1Z1,2025-07-07,38814.1,2963.67,0.0,0,normal
27ABCDE0040F1Z1,2025-07-18,47667.33,5059.92,0.0,0,normal
27ABCDE0040F1Z1,2025-07-19,50417.0,4691.8,0.0,0,normal
27ABCDE0040F1Z1,2025-07-20,51611.78,4061.15,0.0,0,normal
27ABCDE0040F1Z1,2025-07-21,57461.71,6420.07,0.0,0,normal
27ABCDE0040F1Z1,2025-07-23,48130.74,4221.69,0.0,0,normal
27ABCDE0040F1Z1,2025-07-24,55876.6,5478.22,0.0,0,normal
27ABCDE0040F1Z1,2025-07-26,58213.83,6421.3,0.0,0,normal
27ABCDE0040F1Z1,2025-07-27,48006.37,2528.13,0.0,0,normal
27ABCDE0040F1Z1,2025-07-31,46142.92,3415.85,0.0,0,normal
27ABCDE0040F1Z1,2025-08-03,55022.28,6194.42,0.0,0,normal
27ABCDE0040F1Z1,2025-08-06,41622.46,4043.2,0.0,0,normal
27ABCDE0040F1Z1,2025-08-10,53881.24,3297.69,0.0,0,normal
27ABCDE0040F1Z1,2025-08-12,55746.47,3950.97,0.0,0,normal
27ABCDE0040F1Z1,2025-08-13,49580.4,2072.52,0.0,0,normal
27ABCDE0040F1Z1,2025-08-18,44952.28,3865.62,0.0,0,normal
27ABCDE0040F1Z1,2025-08-19,44847.37,4532.55,0.0,0,normal
27ABCDE0040F1Z1,2025-08-23,55530.83,5005.46,0.0,0,normal
27ABCDE0040F1Z1,2025-08-24,51637.26,5743.97,0.0,0,normal
27ABCDE0040F1Z1,2025-09-02,61219.86,5817.67,0.0,0,normal
27ABCDE0040F1Z1,2025-09-04,44323.54,3267.5,0.0,0,normal
27ABCDE0040F1Z1,2025-09-05,54425.79,6472.33,0.0,0,normal
27ABCDE0040F1Z1,2025-09-07,51981.56,3986.01,0.0,0,normal
27ABCDE0040F1Z1,2025-09-12,50343.78,3959.06,0.0,0,normal
27ABCDE0040F1Z1,2025-09-15,50575.76,3248.94,0.0,0,normal
27ABCDE0040F1Z1,2025-09-22,41692.09,2266.86,0.0,0,normal
27ABCDE0040F1Z1,2025-09-30,51544.57,5288.63,0.0,0,normal
27ABCDE0040F1Z1,2025-10-05,47061.24,4957.22,0.0,0,normal
27ABCDE0040F1Z1,2025-10-08,55954.6,6201.25,0.0,0,normal
27ABCDE0040F1Z1,2025-10-10,55830.49,5205.02,0.0,0,normal
27ABCDE0040F1Z1,2025-10-18,52308.08,4173.69,0.0,0,normal
27ABCDE0040F1Z1,2025-10-21,48815.74,3667.76,0.0,0,normal
27ABCDE0040F1Z1,2025-10-24,46708.11,3188.66,0.0,0,normal
27ABCDE0040F1Z1,2025-10-25,57067.41,6288.11,0.0,0,normal
27ABCDE0040F1Z1,2025-10-26,47850.41,4347.1,0.0,0,normal
27ABCDE0040F1Z1,2025-10-27,48168.05,3758.94,0.0,0,normal
27ABCDE0040F1Z1,2025-10-28,54571.91,3335.45,0.0,0,normal
27ABCDE0040F1Z1,2025-10-29,55248.96,5418.65,0.0,0,normal
27ABCDE0040F1Z1,2025-11-01,52638.5,4654.43,0.0,0,normal
27ABCDE0040F1Z1,2025-11-03,52008.82,4624.13,0.0,0,normal
27ABCDE0040F1Z1,2025-11-07,52836.81,5089.73,0.0,0,normal
27ABCDE0040F1Z1,2025-11-11,58296.9,3249.51,0.0,0,normal
27ABCDE0040F1Z1,2025-11-12,47025.15,4262.29,0.0,0,normal
27ABCDE0040F1Z1,2025-11-14,52676.7,5765.31,0.0,0,normal
27ABCDE0040F1Z1,2025-11-15,52967.53,3797.91,0.0,0,normal
27ABCDE0040F1Z1,2025-11-16,50488.34,5249.71,0.0,0,normal
27ABCDE0040F1Z1,2025-11-17,53086.32,6770.03,0.0,0,normal
27ABCDE0040F1Z1,2025-11-24,48769.31,3159.26,0.0,0,normal
27ABCDE0040F1Z1,2025-11-25,56492.26,4626.89,0.0,0,normal
27ABCDE0040F1Z1,2025-11-26,51408.07,4758.47,0.0,0,normal
27ABCDE0040F1Z1,2025-12-05,45524.29,4339.64,0.0,0,normal
